"Robinia";52.376012;4.871769
"Ulmus";52.376029;4.881985
"Tilia";52.376058;4.862774
"Ulmus";52.376047;4.876857
"Tilia";52.37605;4.878235
"Tilia";52.376067;4.862523
"Acer";52.376075;4.874946
"Ulmus";52.376079;4.882221
"Tilia";52.376128;4.862795
"Robinia";52.37612;4.879561
"Robinia";52.376134;4.879626
"Acer";52.376146;4.874991
"Ulmus";52.376145;4.876919
"Platanus";52.376164;4.876288
"Quercus";52.376163;4.877536
"Tilia";52.376183;4.862564
"Tilia";52.376169;4.878313
"Ulmus";52.376171;4.882652
"Robinia";52.376182;4.871886
"Tilia";52.376214;4.862826
"Ulmus";52.376213;4.882845
"Acer";52.376222;4.875037
"Ulmus";52.376246;4.876983
"Overig";52.376254;4.873938
"Ulmus";52.376257;4.883051
"Tilia";52.376282;4.862856
"Tilia";52.376294;4.862604
"Acer";52.376287;4.875075
"Tilia";52.37629;4.878392
"Ulmus";52.376302;4.88325
"Ulmus";52.376341;4.877043
"Tilia";52.376356;4.862873
"Ulmus";52.376346;4.88345
"Platanus";52.376355;4.876407
"Overig";52.376374;4.874018
"Tilia";52.376402;4.862646
"Ulmus";52.376383;4.883631
"Tilia";52.376425;4.8629
"Tilia";52.376433;4.872052
"Tilia";52.376429;4.878477
"Ulmus";52.376424;4.883828
"Ulmus";52.376473;4.877127
"Tilia";52.376492;4.862924
"Overig";52.376481;4.874087
"Ulmus";52.376473;4.884033
"Acer";52.37649;4.875194
"Tilia";52.37651;4.862683
"Ulmus";52.376514;4.884227
"Aesculus";52.376536;4.870431
"Tilia";52.37655;4.862952
"Platanus";52.376548;4.876531
"Overig";52.376561;4.874134
"Tilia";52.376566;4.878565
"Quercus";52.376572;4.877988
"Ulmus";52.376587;4.877198
"Tilia";52.376606;4.862974
"Quercus";52.376612;4.87782
"Aesculus";52.376632;4.870522
"Tilia";52.376648;4.862992
"Robinia";52.376645;4.872188
"Acer";52.376651;4.875283
"Tilia";52.376684;4.878641
"Overig";52.376691;4.874227
"Tilia";52.376704;4.863004
"Ulmus";52.376727;4.877287
"Aesculus";52.376751;4.870627
"Platanus";52.376758;4.876662
"Quercus";52.376775;4.878113
"Tilia";52.376797;4.862787
"Overig";52.376802;4.874301
"Acer";52.376802;4.87538
"Quercus";52.376812;4.877947
"Robinia";52.376844;4.872318
"Ulmus";52.376854;4.877366
"Aesculus";52.37687;4.870731
"Tilia";52.376897;4.863065
"Overig";52.376914;4.874374
"Tilia";52.376913;4.878789
"Ulmus";52.376919;4.879755
"Acer";52.376955;4.875474
"Ulmus";52.376963;4.879934
"Overig";52.376963;4.883501
"Aesculus";52.376988;4.870834
"Overig";52.376976;4.883561
"Ulmus";52.376994;4.877454
"Overig";52.377;4.883478
"Quercus";52.37701;4.87826
"Overig";52.377013;4.88354
"Overig";52.377025;4.874449
